source_id,target_id,mediator_ids,full_path,hop_count
10184,3848,"[1494, 4455]","[10184, 1494, 4455, 3848]",3
9715,86,"[5304, 9443, 7999]","[9715, 5304, 9443, 7999, 86]",4
5451,6239,"[5996, 2936, 4997, 9999, 8056]","[5451, 5996, 2936, 4997, 9999, 8056, 6239]",6
3596,8623,"[8271, 8235, 5917]","[3596, 8271, 8235, 5917, 8623]",4
4241,5944,"[7487, 7724, 9657, 9141, 1525]","[4241, 7487, 7724, 9657, 9141, 1525, 5944]",6
4674,8326,"[9646, 1488, 1854, 8972, 9671]","[4674, 9646, 1488, 1854, 8972, 9671, 8326]",6
4079,7955,"[7203, 7207, 5215]","[4079, 7203, 7207, 5215, 7955]",4
3402,7740,"[6635, 4957]","[3402, 6635, 4957, 7740]",3
1134,7221,"[6326, 4224, 9349, 3632, 9126]","[1134, 6326, 4224, 9349, 3632, 9126, 7221]",6
5604,3548,"[4928, 9579, 5307]","[5604, 4928, 9579, 5307, 3548]",4
7680,731,"[3714, 4478, 2701, 2355, 8344]","[7680, 3714, 4478, 2701, 2355, 8344, 731]",6
3524,9705,"[8183, 8580, 9714, 3632, 643]","[3524, 8183, 8580, 9714, 3632, 643, 9705]",6
1234,8366,"[4038, 9494, 8250, 9590]","[1234, 4038, 9494, 8250, 9590, 8366]",5
9605,2382,"[1393, 3543, 7424, 9030]","[9605, 1393, 3543, 7424, 9030, 2382]",5
6555,5,"[4230, 8589]","[6555, 4230, 8589, 5]",3
2400,6974,"[63, 3558, 5635]","[2400, 63, 3558, 5635, 6974]",4
1290,9427,"[3307, 5890, 7975, 1669]","[1290, 3307, 5890, 7975, 1669, 9427]",5
8791,9126,"[8892, 9810, 3632]","[8791, 8892, 9810, 3632, 9126]",4
6055,9995,"[8974, 5019, 4957, 960, 6780]","[6055, 8974, 5019, 4957, 960, 6780, 9995]",6
1957,1544,"[4454, 5354]","[1957, 4454, 5354, 1544]",3
6229,4637,"[266, 7974]","[6229, 266, 7974, 4637]",3
2159,4633,"[5164, 9671, 8721, 2998]","[2159, 5164, 9671, 8721, 2998, 4633]",5
3087,8780,"[8810, 2396, 394]","[3087, 8810, 2396, 394, 8780]",4
4319,4395,"[5164, 9500, 7622, 4450, 2011]","[4319, 5164, 9500, 7622, 4450, 2011, 4395]",6
10059,913,"[1578, 7424, 1655]","[10059, 1578, 7424, 1655, 913]",4
2906,1234,"[9338, 4287, 2506, 1466, 5176]","[2906, 9338, 4287, 2506, 1466, 5176, 1234]",6
6745,9773,"[9750, 5633]","[6745, 9750, 5633, 9773]",3
5275,2638,"[1316, 2972]","[5275, 1316, 2972, 2638]",3
4356,4335,"[4879, 1410]","[4356, 4879, 1410, 4335]",3
7304,10180,"[8001, 8462, 4476, 9429, 9829]","[7304, 8001, 8462, 4476, 9429, 9829, 10180]",6
10061,10072,"[4339, 9908]","[10061, 4339, 9908, 10072]",3
8477,4033,"[105, 6583, 9247, 4806, 7499]","[8477, 105, 6583, 9247, 4806, 7499, 4033]",6
7586,10102,"[7769, 9916]","[7586, 7769, 9916, 10102]",3
9426,1562,"[9878, 10177]","[9426, 9878, 10177, 1562]",3
2504,5288,"[6629, 8420, 639, 9583, 8196]","[2504, 6629, 8420, 639, 9583, 8196, 5288]",6
9789,2941,"[9543, 994]","[9789, 9543, 994, 2941]",3
7154,5922,"[9047, 2041, 7557]","[7154, 9047, 2041, 7557, 5922]",4
2001,10186,"[8644, 8798]","[2001, 8644, 8798, 10186]",3
9780,2227,"[5530, 7019, 8250, 9954, 822]","[9780, 5530, 7019, 8250, 9954, 822, 2227]",6
10180,1393,"[3632, 643]","[10180, 3632, 643, 1393]",3
2463,10081,"[9592, 9656]","[2463, 9592, 9656, 10081]",3
6146,10068,"[8295, 8524]","[6146, 8295, 8524, 10068]",3
4122,4439,"[5360, 5057, 6512]","[4122, 5360, 5057, 6512, 4439]",4
1805,5093,"[2196, 9744, 4357, 4997, 461]","[1805, 2196, 9744, 4357, 4997, 461, 5093]",6
7491,8446,"[10165, 9377, 9397]","[7491, 10165, 9377, 9397, 8446]",4
1810,9961,"[7631, 8922, 5750, 37, 9377]","[1810, 7631, 8922, 5750, 37, 9377, 9961]",6
9087,9079,"[4670, 9619]","[9087, 4670, 9619, 9079]",3
5904,7483,"[2692, 5870, 9240, 7723]","[5904, 2692, 5870, 9240, 7723, 7483]",5
812,421,"[643, 8486]","[812, 643, 8486, 421]",3
6589,3895,"[2139, 1841, 7424, 3765]","[6589, 2139, 1841, 7424, 3765, 3895]",5
4242,9904,"[5786, 3037, 5944]","[4242, 5786, 3037, 5944, 9904]",4
9396,7713,"[10110, 7692, 9318, 10041, 1544]","[9396, 10110, 7692, 9318, 10041, 1544, 7713]",6
847,8250,"[1499, 8326, 5030, 8940, 1417]","[847, 1499, 8326, 5030, 8940, 1417, 8250]",6
1087,10196,"[2383, 9649, 9855, 10078]","[1087, 2383, 9649, 9855, 10078, 10196]",5
4204,3820,"[8454, 8621, 4175, 7368]","[4204, 8454, 8621, 4175, 7368, 3820]",5
2089,10012,"[8634, 9807]","[2089, 8634, 9807, 10012]",3
5231,2379,"[7955, 8711, 4043]","[5231, 7955, 8711, 4043, 2379]",4
8274,6049,"[8830, 2006]","[8274, 8830, 2006, 6049]",3
627,9098,"[8427, 9762]","[627, 8427, 9762, 9098]",3
5182,9788,"[7684, 8186, 9598]","[5182, 7684, 8186, 9598, 9788]",4
4555,5172,"[5235, 7124, 9330]","[4555, 5235, 7124, 9330, 5172]",4
2330,3115,"[5218, 4092]","[2330, 5218, 4092, 3115]",3
6188,8585,"[6547, 7606, 9951, 9465]","[6188, 6547, 7606, 9951, 9465, 8585]",5
8840,222,"[5417, 4100, 0, 7975]","[8840, 5417, 4100, 0, 7975, 222]",5
2383,10185,"[8826, 8868]","[2383, 8826, 8868, 10185]",3
9425,8141,"[10015, 1525, 6780, 5252]","[9425, 10015, 1525, 6780, 5252, 8141]",5
8435,9750,"[8696, 9158, 7930, 1729, 8881]","[8435, 8696, 9158, 7930, 1729, 8881, 9750]",6
6691,3736,"[3161, 4371]","[6691, 3161, 4371, 3736]",3
153,3873,"[652, 3962]","[153, 652, 3962, 3873]",3
8921,10049,"[1578, 5881, 8780, 5057, 8388]","[8921, 1578, 5881, 8780, 5057, 8388, 10049]",6
7900,5579,"[10190, 8010, 9339, 8296, 367]","[7900, 10190, 8010, 9339, 8296, 367, 5579]",6
8042,3741,"[10045, 10058, 3632, 8480]","[8042, 10045, 10058, 3632, 8480, 3741]",5
3302,2397,"[10016, 720]","[3302, 10016, 720, 2397]",3
253,8347,"[1046, 2821, 5030, 8296]","[253, 1046, 2821, 5030, 8296, 8347]",5
379,2458,"[9717, 1931, 9685, 6729, 10162]","[379, 9717, 1931, 9685, 6729, 10162, 2458]",6
4935,9304,"[5341, 8365, 2051, 7445, 5534]","[4935, 5341, 8365, 2051, 7445, 5534, 9304]",6
5940,5972,"[3339, 960, 5912]","[5940, 3339, 960, 5912, 5972]",4
8391,4879,"[6463, 7916, 3055, 4589]","[8391, 6463, 7916, 3055, 4589, 4879]",5
4312,8263,"[5633, 8321]","[4312, 5633, 8321, 8263]",3
3819,1691,"[3959, 5965]","[3819, 3959, 5965, 1691]",3
3615,7723,"[7329, 9788]","[3615, 7329, 9788, 7723]",3
4363,7780,"[8606, 9013, 10185, 2347]","[4363, 8606, 9013, 10185, 2347, 7780]",5
8387,8495,"[9773, 9890, 9998]","[8387, 9773, 9890, 9998, 8495]",4
1253,9758,"[8964, 9749]","[1253, 8964, 9749, 9758]",3
1252,3271,"[9163, 3730, 9780]","[1252, 9163, 3730, 9780, 3271]",4
5758,2918,"[4175, 9892, 8378, 8847, 3514]","[5758, 4175, 9892, 8378, 8847, 3514, 2918]",6
9791,5827,"[1914, 3785, 9513, 1854, 5252]","[9791, 1914, 3785, 9513, 1854, 5252, 5827]",6
1749,2186,"[8704, 9463, 5902, 3898]","[1749, 8704, 9463, 5902, 3898, 2186]",5
1699,4563,"[3944, 9659, 4573, 5027, 3844]","[1699, 3944, 9659, 4573, 5027, 3844, 4563]",6
8272,3364,"[9380, 6055, 7348, 9288, 8660]","[8272, 9380, 6055, 7348, 9288, 8660, 3364]",6
9623,4806,"[2638, 5241, 3518]","[9623, 2638, 5241, 3518, 4806]",4
9488,9995,"[9743, 4488, 2986]","[9488, 9743, 4488, 2986, 9995]",4
6391,2566,"[9668, 9929, 4498, 6459, 7796]","[6391, 9668, 9929, 4498, 6459, 7796, 2566]",6
8320,9103,"[9912, 23, 8943]","[8320, 9912, 23, 8943, 9103]",4
5682,8434,"[7833, 7985]","[5682, 7833, 7985, 8434]",3
3888,8392,"[9348, 9591, 4969, 2102, 8104]","[3888, 9348, 9591, 4969, 2102, 8104, 8392]",6
2111,5099,"[8018, 3632, 9126, 6163]","[2111, 8018, 3632, 9126, 6163, 5099]",5
2667,4902,"[6589, 4217]","[2667, 6589, 4217, 4902]",3
9798,793,"[10149, 9940, 704]","[9798, 10149, 9940, 704, 793]",4
1460,8481,"[9062, 9754, 8663, 8471]","[1460, 9062, 9754, 8663, 8471, 8481]",5
7850,3256,"[1414, 5705, 3240]","[7850, 1414, 5705, 3240, 3256]",4
5041,8250,"[7164, 7552, 10107, 442, 7243]","[5041, 7164, 7552, 10107, 442, 7243, 8250]",6
4023,6945,"[8376, 7994, 4347, 1863]","[4023, 8376, 7994, 4347, 1863, 6945]",5
8118,10041,"[6797, 7014]","[8118, 6797, 7014, 10041]",3
6118,4399,"[3302, 8486, 2602, 5534]","[6118, 3302, 8486, 2602, 5534, 4399]",5
468,3426,"[2210, 8660, 1811, 8824, 3116]","[468, 2210, 8660, 1811, 8824, 3116, 3426]",6
8444,7955,"[7974, 6993, 2571]","[8444, 7974, 6993, 2571, 7955]",4
246,761,"[4615, 9020]","[246, 4615, 9020, 761]",3
3526,9816,"[6968, 9363, 643, 3153, 4968]","[3526, 6968, 9363, 643, 3153, 4968, 9816]",6
8832,2185,"[5645, 6993, 3024, 2307, 2315]","[8832, 5645, 6993, 3024, 2307, 2315, 2185]",6
3808,8479,"[4644, 800, 3632, 8480]","[3808, 4644, 800, 3632, 8480, 8479]",5
2345,9579,"[1760, 1088, 5589]","[2345, 1760, 1088, 5589, 9579]",4
9706,9989,"[328, 8125]","[9706, 328, 8125, 9989]",3
4305,8466,"[4319, 10043]","[4305, 4319, 10043, 8466]",3
4741,4879,"[693, 1560, 1787]","[4741, 693, 1560, 1787, 4879]",4
6880,8150,"[7175, 7417]","[6880, 7175, 7417, 8150]",3
2457,7701,"[6975, 7232, 291, 4106, 6333]","[2457, 6975, 7232, 291, 4106, 6333, 7701]",6
4694,8204,"[3537, 4236]","[4694, 3537, 4236, 8204]",3
1443,3113,"[4219, 5758]","[1443, 4219, 5758, 3113]",3
1523,8945,"[5258, 8583, 1767]","[1523, 5258, 8583, 1767, 8945]",4
8952,1682,"[9029, 1570, 7857, 3769]","[8952, 9029, 1570, 7857, 3769, 1682]",5
5071,6503,"[5831, 6534, 9638]","[5071, 5831, 6534, 9638, 6503]",4
4106,8441,"[4120, 2267, 2414, 1575]","[4106, 4120, 2267, 2414, 1575, 8441]",5
8913,4806,"[8940, 7385, 8991, 9518, 9689]","[8913, 8940, 7385, 8991, 9518, 9689, 4806]",6
5384,704,"[3892, 5763]","[5384, 3892, 5763, 704]",3
8737,5799,"[3782, 4506]","[8737, 3782, 4506, 5799]",3
1837,6215,"[3579, 6110]","[1837, 3579, 6110, 6215]",3
7292,8142,"[7465, 994, 5027, 8337]","[7292, 7465, 994, 5027, 8337, 8142]",5
9131,9878,"[9300, 8056, 3545]","[9131, 9300, 8056, 3545, 9878]",4
6518,4192,"[2893, 505, 6411, 1872, 9539]","[6518, 2893, 505, 6411, 1872, 9539, 4192]",6
8168,1165,"[10189, 80]","[8168, 10189, 80, 1165]",3
3834,2277,"[1385, 7843, 3929, 5743]","[3834, 1385, 7843, 3929, 5743, 2277]",5
6713,9089,"[8663, 6729, 667, 5021, 8428]","[6713, 8663, 6729, 667, 5021, 8428, 9089]",6
6923,8887,"[8634, 8896, 9430, 5784, 6265]","[6923, 8634, 8896, 9430, 5784, 6265, 8887]",6
720,5851,"[10014, 7949, 7955, 5417]","[720, 10014, 7949, 7955, 5417, 5851]",5
6886,9987,"[2001, 4720, 8296, 9612]","[6886, 2001, 4720, 8296, 9612, 9987]",5
9380,2173,"[8470, 5322, 5972, 10186, 2701]","[9380, 8470, 5322, 5972, 10186, 2701, 2173]",6
3489,1438,"[10165, 9063, 6547, 5482, 6993]","[3489, 10165, 9063, 6547, 5482, 6993, 1438]",6
4865,7900,"[9211, 6505]","[4865, 9211, 6505, 7900]",3
2183,9876,"[3298, 3256]","[2183, 3298, 3256, 9876]",3
5131,1811,"[1169, 3156]","[5131, 1169, 3156, 1811]",3
8026,7962,"[4, 6568]","[8026, 4, 6568, 7962]",3
1324,4346,"[9303, 7770]","[1324, 9303, 7770, 4346]",3
7696,10078,"[9142, 9592, 9855]","[7696, 9142, 9592, 9855, 10078]",4
2228,6899,"[1690, 8336, 4920]","[2228, 1690, 8336, 4920, 6899]",4
1865,3055,"[2366, 2742]","[1865, 2366, 2742, 3055]",3
3634,8581,"[3648, 4203, 8574, 9518]","[3634, 3648, 4203, 8574, 9518, 8581]",5
10012,7723,"[3632, 9126, 6743, 9133]","[10012, 3632, 9126, 6743, 9133, 7723]",5
2923,4868,"[3841, 10136, 2328]","[2923, 3841, 10136, 2328, 4868]",4
1635,3024,"[2234, 6463, 1427, 806]","[1635, 2234, 6463, 1427, 806, 3024]",5
2709,4393,"[1914, 2090, 4492]","[2709, 1914, 2090, 4492, 4393]",4
7279,7565,"[3285, 8026, 8767, 7684, 6686]","[7279, 3285, 8026, 8767, 7684, 6686, 7565]",6
7493,7563,"[9079, 7979, 3314]","[7493, 9079, 7979, 3314, 7563]",4
8915,7900,"[9843, 1565, 5887, 4287]","[8915, 9843, 1565, 5887, 4287, 7900]",5
6152,5208,"[10150, 4488, 10088, 1975]","[6152, 10150, 4488, 10088, 1975, 5208]",5
52,6819,"[181, 1616]","[52, 181, 1616, 6819]",3
1086,643,"[3138, 8668, 5748, 876, 3277]","[1086, 3138, 8668, 5748, 876, 3277, 643]",6
9949,1500,"[8663, 8353, 383, 8336]","[9949, 8663, 8353, 383, 8336, 1500]",5
8850,8663,"[9116, 311, 3334]","[8850, 9116, 311, 3334, 8663]",4
3944,5099,"[8916, 9432, 3632]","[3944, 8916, 9432, 3632, 5099]",4
7613,2294,"[7026, 5944, 8250]","[7613, 7026, 5944, 8250, 2294]",4
5950,9325,"[7086, 7665, 8712]","[5950, 7086, 7665, 8712, 9325]",4
120,6691,"[5786, 9881, 8587, 4702, 2744]","[120, 5786, 9881, 8587, 4702, 2744, 6691]",6
735,1578,"[1138, 4853, 2752, 3364, 2459]","[735, 1138, 4853, 2752, 3364, 2459, 1578]",6
7923,6085,"[3632, 644, 1729, 4923, 3478]","[7923, 3632, 644, 1729, 4923, 3478, 6085]",6
370,3475,"[5845, 8409, 1282]","[370, 5845, 8409, 1282, 3475]",4
3873,5078,"[7524, 6486, 7350]","[3873, 7524, 6486, 7350, 5078]",4
1469,8244,"[2619, 2807]","[1469, 2619, 2807, 8244]",3
1999,2656,"[5366, 5423, 4175]","[1999, 5366, 5423, 4175, 2656]",4
4005,7940,"[4441, 2893]","[4005, 4441, 2893, 7940]",3
3271,5866,"[4538, 7399, 5307]","[3271, 4538, 7399, 5307, 5866]",4
7085,5645,"[3736, 6797, 2047, 4455]","[7085, 3736, 6797, 2047, 4455, 5645]",5
85,9446,"[1225, 6711, 6808, 9594, 10000]","[85, 1225, 6711, 6808, 9594, 10000, 9446]",6
6304,9984,"[7099, 4476, 7623]","[6304, 7099, 4476, 7623, 9984]",4
3535,2878,"[7718, 9095, 3292]","[3535, 7718, 9095, 3292, 2878]",4
10158,5664,"[2386, 4195, 1184, 7864]","[10158, 2386, 4195, 1184, 7864, 5664]",5
7456,5164,"[9361, 7475, 8938, 9169]","[7456, 9361, 7475, 8938, 9169, 5164]",5
2734,8236,"[7470, 9561, 1753, 2519, 3113]","[2734, 7470, 9561, 1753, 2519, 3113, 8236]",6
7083,2061,"[5534, 8781, 9634]","[7083, 5534, 8781, 9634, 2061]",4
2597,9906,"[4248, 4740, 8480, 1494, 913]","[2597, 4248, 4740, 8480, 1494, 913, 9906]",6
8062,960,"[7723, 8253, 9959]","[8062, 7723, 8253, 9959, 960]",4
1011,8540,"[7338, 8056, 10171, 6824]","[1011, 7338, 8056, 10171, 6824, 8540]",5
1454,4951,"[7142, 7190, 8440, 10188]","[1454, 7142, 7190, 8440, 10188, 4951]",5
7302,10021,"[8385, 9072, 9221]","[7302, 8385, 9072, 9221, 10021]",4
6997,6695,"[8384, 9800, 5674, 5482, 7154]","[6997, 8384, 9800, 5674, 5482, 7154, 6695]",6
2932,5115,"[4322, 9384, 4499, 814]","[2932, 4322, 9384, 4499, 814, 5115]",5
1533,6199,"[3465, 8738, 2936, 9765]","[1533, 3465, 8738, 2936, 9765, 6199]",5
5174,5414,"[3179, 9397, 4670, 1607]","[5174, 3179, 9397, 4670, 1607, 5414]",5
2430,4158,"[5417, 2180, 5786]","[2430, 5417, 2180, 5786, 4158]",4
7518,7162,"[8000, 10171]","[7518, 8000, 10171, 7162]",3
1177,21,"[5747, 6397, 9638, 6503, 9980]","[1177, 5747, 6397, 9638, 6503, 9980, 21]",6
2959,1392,"[9667, 7502, 8847]","[2959, 9667, 7502, 8847, 1392]",4
5763,643,"[5429, 6622]","[5763, 5429, 6622, 643]",3
1202,6617,"[5658, 3428, 6989]","[1202, 5658, 3428, 6989, 6617]",4
5365,4017,"[9125, 2294, 4638]","[5365, 9125, 2294, 4638, 4017]",4
5754,3290,"[7688, 3149, 7364, 7413, 3292]","[5754, 7688, 3149, 7364, 7413, 3292, 3290]",6
6686,1954,"[837, 9788, 898, 3370, 696]","[6686, 837, 9788, 898, 3370, 696, 1954]",6
5301,9923,"[7275, 4342, 2431, 5728]","[5301, 7275, 4342, 2431, 5728, 9923]",5
1503,7563,"[6768, 2302, 5696, 5944]","[1503, 6768, 2302, 5696, 5944, 7563]",5
3089,8542,"[9760, 1050]","[3089, 9760, 1050, 8542]",3
8859,9892,"[3231, 8915, 8540]","[8859, 3231, 8915, 8540, 9892]",4
7597,2536,"[8250, 4207, 4206]","[7597, 8250, 4207, 4206, 2536]",4
6964,10012,"[7749, 9750]","[6964, 7749, 9750, 10012]",3
3758,2141,"[10044, 10166, 1984]","[3758, 10044, 10166, 1984, 2141]",4
4460,9869,"[7392, 1757]","[4460, 7392, 1757, 9869]",3
8082,9528,"[9383, 7626, 541]","[8082, 9383, 7626, 541, 9528]",4
4017,4638,"[2218, 3736, 5200, 7654, 8801]","[4017, 2218, 3736, 5200, 7654, 8801, 4638]",6
8268,898,"[4476, 5944, 6249, 3736, 4005]","[8268, 4476, 5944, 6249, 3736, 4005, 898]",6
3764,5750,"[1832, 566, 3571, 5417]","[3764, 1832, 566, 3571, 5417, 5750]",5
2261,7823,"[3632, 643, 6686, 862, 4639]","[2261, 3632, 643, 6686, 862, 4639, 7823]",6
3492,8259,"[3893, 4916, 5953, 6901, 7880]","[3492, 3893, 4916, 5953, 6901, 7880, 8259]",6
5431,821,"[1840, 2584, 2210, 4164, 7842]","[5431, 1840, 2584, 2210, 4164, 7842, 821]",6
7976,4097,"[7059, 2223, 3919, 2619, 1984]","[7976, 7059, 2223, 3919, 2619, 1984, 4097]",6
9598,9095,"[9955, 5366, 9879, 1884]","[9598, 9955, 5366, 9879, 1884, 9095]",5
8085,47,"[5482, 8344, 9940]","[8085, 5482, 8344, 9940, 47]",4
6361,9520,"[2893, 4559, 4005, 8851]","[6361, 2893, 4559, 4005, 8851, 9520]",5
1991,6449,"[9423, 2678, 1996]","[1991, 9423, 2678, 1996, 6449]",4
6822,3641,"[7461, 3632, 9126]","[6822, 7461, 3632, 9126, 3641]",4
9904,6152,"[2379, 6089]","[9904, 2379, 6089, 6152]",3
9198,4248,"[876, 1770]","[9198, 876, 1770, 4248]",3
7576,9422,"[311, 7546]","[7576, 311, 7546, 9422]",3
6606,7269,"[5851, 2813, 626, 913, 5503]","[6606, 5851, 2813, 626, 913, 5503, 7269]",6
9739,4997,"[1267, 6753, 1414]","[9739, 1267, 6753, 1414, 4997]",4
9959,10037,"[8296, 5201, 2446, 9095]","[9959, 8296, 5201, 2446, 9095, 10037]",5
8448,9126,"[5417, 7723, 9093]","[8448, 5417, 7723, 9093, 9126]",4
7739,1316,"[505, 2354, 10117, 2860]","[7739, 505, 2354, 10117, 2860, 1316]",5
655,4806,"[9615, 9621, 9668, 9913, 9963]","[655, 9615, 9621, 9668, 9913, 9963, 4806]",6
2888,9717,"[9367, 7979, 1544, 7923]","[2888, 9367, 7979, 1544, 7923, 9717]",5
9681,4267,"[5743, 1427, 8531]","[9681, 5743, 1427, 8531, 4267]",4
750,8519,"[8413, 8821, 2304, 6618]","[750, 8413, 8821, 2304, 6618, 8519]",5
5129,5845,"[5167, 6180, 4928, 3020]","[5129, 5167, 6180, 4928, 3020, 5845]",5
5775,7623,"[8442, 9984, 1133, 9064]","[5775, 8442, 9984, 1133, 9064, 7623]",5
10072,8709,"[6249, 7949, 9803, 9782]","[10072, 6249, 7949, 9803, 9782, 8709]",5
6433,9890,"[8574, 9518, 5189, 10000]","[6433, 8574, 9518, 5189, 10000, 9890]",5
2120,2142,"[6980, 9650, 8847]","[2120, 6980, 9650, 8847, 2142]",4
3657,311,"[3023, 1398, 923, 9326, 9198]","[3657, 3023, 1398, 923, 9326, 9198, 311]",6
968,1975,"[667, 9454]","[968, 667, 9454, 1975]",3
6232,5645,"[2741, 9765, 1202, 8378]","[6232, 2741, 9765, 1202, 8378, 5645]",5
4514,7164,"[5121, 10141, 1219, 1599, 2036]","[4514, 5121, 10141, 1219, 1599, 2036, 7164]",6
3309,4547,"[1753, 6691, 7838, 3945]","[3309, 1753, 6691, 7838, 3945, 4547]",5
2878,9572,"[4869, 6056, 10014]","[2878, 4869, 6056, 10014, 9572]",4
2356,7502,"[9423, 4158, 9931, 9214]","[2356, 9423, 4158, 9931, 9214, 7502]",5
809,9682,"[7473, 7530]","[809, 7473, 7530, 9682]",3
9750,7219,"[10157, 4172, 8878, 8977, 3116]","[9750, 10157, 4172, 8878, 8977, 3116, 7219]",6
5126,6818,"[7880, 1321, 6333, 2180]","[5126, 7880, 1321, 6333, 2180, 6818]",5
3693,859,"[5955, 9631]","[3693, 5955, 9631, 859]",3
1760,2709,"[643, 3339, 5710, 8250, 4928]","[1760, 643, 3339, 5710, 8250, 4928, 2709]",6
2864,5664,"[3292, 10025, 5510]","[2864, 3292, 10025, 5510, 5664]",4
9358,2986,"[5241, 7221, 2051]","[9358, 5241, 7221, 2051, 2986]",4
8689,311,"[9157, 9291, 7700, 3292, 9608]","[8689, 9157, 9291, 7700, 3292, 9608, 311]",6
9202,4024,"[4830, 2446]","[9202, 4830, 2446, 4024]",3
7892,4397,"[9358, 8556, 876]","[7892, 9358, 8556, 876, 4397]",4
404,3153,"[10006, 4341, 9754, 7700]","[404, 10006, 4341, 9754, 7700, 3153]",5
3792,6711,"[7400, 9389, 1570, 6883, 7847]","[3792, 7400, 9389, 1570, 6883, 7847, 6711]",6
6736,10157,"[4237, 7099, 9173, 8296]","[6736, 4237, 7099, 9173, 8296, 10157]",5
624,10147,"[3067, 5279, 6759, 9157, 10110]","[624, 3067, 5279, 6759, 9157, 10110, 10147]",6
9213,4755,"[9765, 9491, 6507, 9353, 9869]","[9213, 9765, 9491, 6507, 9353, 9869, 4755]",6
5928,2727,"[9638, 9691, 10177, 3325]","[5928, 9638, 9691, 10177, 3325, 2727]",5
7064,4515,"[8744, 4579]","[7064, 8744, 4579, 4515]",3
8975,4335,"[9988, 105, 9318, 10041, 10063]","[8975, 9988, 105, 9318, 10041, 10063, 4335]",6
836,1580,"[2822, 2603, 7586, 7563, 389]","[836, 2822, 2603, 7586, 7563, 389, 1580]",6
4516,9115,"[9832, 9079]","[4516, 9832, 9079, 9115]",3
1404,10167,"[6247, 6901]","[1404, 6247, 6901, 10167]",3
6421,9892,"[204, 2415, 8781]","[6421, 204, 2415, 8781, 9892]",4
6308,9333,"[1544, 3539]","[6308, 1544, 3539, 9333]",3
8117,9158,"[5341, 6613, 9997]","[8117, 5341, 6613, 9997, 9158]",4
2033,4371,"[8495, 2354, 2180]","[2033, 8495, 2354, 2180, 4371]",4
5039,7702,"[2972, 8769, 106, 448, 4208]","[5039, 2972, 8769, 106, 448, 4208, 7702]",6
9052,9186,"[8686, 448, 1535, 2280]","[9052, 8686, 448, 1535, 2280, 9186]",5
5065,9342,"[6645, 7585, 8883]","[5065, 6645, 7585, 8883, 9342]",4
7253,9976,"[9126, 9678]","[7253, 9126, 9678, 9976]",3
7832,851,"[7383, 9705, 7700, 5257, 6475]","[7832, 7383, 9705, 7700, 5257, 6475, 851]",6
861,1816,"[3714, 5707, 1262, 3147]","[861, 3714, 5707, 1262, 3147, 1816]",5
2586,6797,"[9671, 1234, 9946, 8232]","[2586, 9671, 1234, 9946, 8232, 6797]",5
9771,6852,"[9915, 4602, 2603, 5252]","[9771, 9915, 4602, 2603, 5252, 6852]",5
9505,736,"[7723, 6611]","[9505, 7723, 6611, 736]",3
4441,6658,"[7700, 3448, 8785, 9439, 5252]","[4441, 7700, 3448, 8785, 9439, 5252, 6658]",6
4372,5099,"[6338, 5750, 4800, 6076, 9961]","[4372, 6338, 5750, 4800, 6076, 9961, 5099]",6
2844,9763,"[244, 613]","[2844, 244, 613, 9763]",3
6132,7019,"[7099, 9751, 3632, 9126]","[6132, 7099, 9751, 3632, 9126, 7019]",5
520,4175,"[7872, 9339, 8216]","[520, 7872, 9339, 8216, 4175]",4
7242,3596,"[2867, 3028]","[7242, 2867, 3028, 3596]",3
5192,2701,"[6873, 7048, 3340, 1125]","[5192, 6873, 7048, 3340, 1125, 2701]",5
8225,948,"[832, 7202]","[8225, 832, 7202, 948]",3
3661,9957,"[4141, 7594, 2180, 9169, 7475]","[3661, 4141, 7594, 2180, 9169, 7475, 9957]",6
9085,10196,"[9916, 10102]","[9085, 9916, 10102, 10196]",3
7267,7334,"[8771, 5404, 3487, 3435]","[7267, 8771, 5404, 3487, 3435, 7334]",5
2594,6069,"[6311, 9235, 1729]","[2594, 6311, 9235, 1729, 6069]",4
3263,9383,"[4546, 1479, 5241, 6347, 3078]","[3263, 4546, 1479, 5241, 6347, 3078, 9383]",6
4462,1751,"[4563, 5601, 5897, 8587, 6979]","[4462, 4563, 5601, 5897, 8587, 6979, 1751]",6
8936,1000,"[8879, 2934, 4109, 9631, 2090]","[8936, 8879, 2934, 4109, 9631, 2090, 1000]",6
2651,3113,"[5750, 9427, 10152]","[2651, 5750, 9427, 10152, 3113]",4
5354,4335,"[1741, 5718, 1984, 7569, 8667]","[5354, 1741, 5718, 1984, 7569, 8667, 4335]",6
3932,9082,"[2180, 4458, 6433, 1152]","[3932, 2180, 4458, 6433, 1152, 9082]",5
1476,1166,"[7515, 9560, 2476, 6190, 8480]","[1476, 7515, 9560, 2476, 6190, 8480, 1166]",6
7940,6984,"[8441, 9902, 8711, 2639, 4064]","[7940, 8441, 9902, 8711, 2639, 4064, 6984]",6
7562,73,"[8769, 9954, 3548]","[7562, 8769, 9954, 3548, 73]",4
3347,5910,"[8781, 9860, 2180, 4569, 4570]","[3347, 8781, 9860, 2180, 4569, 4570, 5910]",6
5,7511,"[4698, 898, 9112, 8819, 5955]","[5, 4698, 898, 9112, 8819, 5955, 7511]",6
3735,7464,"[5838, 10134, 4806, 180, 6457]","[3735, 5838, 10134, 4806, 180, 6457, 7464]",6
